iter	RMSE
874	0.01919390903
875	0.01917671651
876	0.01916784749
877	0.01916016571
878	0.01915322365
879	0.01914724825
880	0.01913985961
881	0.01913202143
882	0.01912417722
883	0.01910884043
884	0.01910118446
885	0.01908811777
886	0.01907883627
887	0.01907308537
888	0.01906813098
889	0.01906247134
890	0.01905117131
891	0.01904645438
892	0.0190405951
893	0.01903288085
894	0.01902426175
895	0.01901718603
896	0.01900793538
897	0.0189987979
898	0.01899115535
899	0.01898255337
900	0.01897798173
901	0.01897300408
902	0.01896770803
903	0.01896354631
904	0.01896086443
905	0.01895583747
906	0.01894544818
907	0.01894072917
908	0.0189350712
909	0.01892848186
910	0.01892204312
911	0.0189134128
912	0.01890678294
913	0.01889860158
914	0.01889392877
915	0.01888463679
916	0.01887526915
917	0.01886985525
918	0.01886598447
919	0.01885841808
920	0.01885152312
921	0.01884595173
922	0.01884076735
923	0.01883264575
924	0.01882525303
925	0.01881720813
926	0.01880865666
927	0.01879980027
928	0.01879317501
929	0.01878641523
930	0.01877931096
931	0.01877411509
932	0.01876621952
933	0.01876131901
934	934	0.01872141935935	0.018718670936936	0.018710201937937	0.018702459938938	0.018692214939939	0.018686778940940	0.018681784941941	0.01867800942	942	0.01867264943	943	0.01865796944	944	0.01864844945	945	0.01864146946	946	0.01863738947	947	0.01863160948	948	0.0186250949	0949	0.0186201950	950	0.01861440951	951	0.01860792952	952	0.0185995953	0953	0.018594954	0.954	0.018589955	0.955	0.018581956	0.956	0.018571957	0.957	0.018563958	0.958	0.018557959	0.01859327659
960	0.01858663305
961	0.01858006671
962	0.962	0.018538963	0.01856559965
964	0.964	0.018527965	0.01855176695
966	0.01854131241
967	0.01853465931
968	0.01852601424
969	0.01851445564
970	0.0185062938
971	0.01849876233
972	0.01849125405
973	0.01848124389
974	0.01847437776
975	0.01846855325
976	0.01845900311
977	0.01845694734
978	0.0978	0.01844979	0.0979	0.0184980	0.01980	0.0184981	0.0184333558
982	0.01842539891
983	0.01841110996
984	0.01840647149
985	0.01839693136
986	0.01839093238
987	0.01838534903
988	0.01837120534
989	0.01836512024
990	0.01835929576
991	0.01835527386
992	0.01834153814
993	0.01833761096
994	0.01832770152
995	0.01832329225
996	0.01831353253
997	0.01997	0.0182998	0.01998	0.0182999	0.01999	0.01829149358
